source_path,target_path,source_manifest_record,disposition,batch,sub_batch,source_root,retained_sibling_exists,incoming_reference_count,canonical_reference,code_reference,link_break_risk,safe_to_move,reason
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/coastal_product_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/coastal_product_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/coastal_product_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/coastal_product_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/coastal_product_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/coastal_product_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/green_workshop_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/green_workshop_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/green_workshop_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/green_workshop_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/green_workshop_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/green_workshop_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/handmade_luxe_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/handmade_luxe_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/handmade_luxe_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/handmade_luxe_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/handmade_luxe_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/handmade_luxe_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/harbor_imports_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/harbor_imports_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/harbor_imports_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/harbor_imports_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/harbor_imports_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/harbor_imports_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/horizon_story_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/horizon_story_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/horizon_story_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/horizon_story_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/horizon_story_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/horizon_story_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/kamand_artisan_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/kamand_artisan_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/kamand_artisan_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/kamand_artisan_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/kamand_artisan_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/kamand_artisan_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/laleh_play_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/laleh_play_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/laleh_play_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/laleh_play_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/laleh_play_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/laleh_play_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/mirror_beauty_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/mirror_beauty_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/mirror_beauty_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/mirror_beauty_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/mirror_beauty_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/mirror_beauty_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/niloufar_glass_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/niloufar_glass_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/niloufar_glass_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/niloufar_glass_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/niloufar_glass_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/niloufar_glass_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/parnian_editorial_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/parnian_editorial_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/parnian_editorial_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/parnian_editorial_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/parnian_editorial_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/parnian_editorial_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/pine_eco_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/pine_eco_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/pine_eco_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/pine_eco_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/pine_eco_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/pine_eco_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/premium_leather_noir_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/premium_leather_noir_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/premium_leather_noir_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/premium_leather_noir_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/premium_leather_noir_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/premium_leather_noir_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/rayan_tech_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/rayan_tech_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/rayan_tech_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/rayan_tech_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/rayan_tech_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/rayan_tech_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/silk_editorial_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/silk_editorial_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/silk_editorial_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/silk_editorial_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/silk_editorial_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/silk_editorial_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/simorgh_market_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/simorgh_market_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/simorgh_market_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/simorgh_market_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/simorgh_market_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/simorgh_market_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/summary.json,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/summary.json,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,0,0,0,NONE,TRUE,provenance-preserving move; no blocking incoming reference
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/watchmaker_round_v2_desktop.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/watchmaker_round_v2_desktop.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/watchmaker_round_v2_mobile.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/watchmaker_round_v2_mobile.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/watchmaker_round_v2_tablet.jpg,docs/archive/qa_evidence/storefront_design_engine/phase5/w4b_template_curation/implementation/browser_qa_responsive_repair/watchmaker_round_v2_tablet.jpg,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/authority_map.md,docs/archive/qa_evidence/storefront_design_engine/phase5/w5_discovery/authority_map.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/current_state_inventory.md,docs/archive/qa_evidence/storefront_design_engine/phase5/w5_discovery/current_state_inventory.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/gap_matrix.md,docs/archive/qa_evidence/storefront_design_engine/phase5/w5_discovery/gap_matrix.md,docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),ARCHIVE_CANDIDATE,A,A1,docs/qa_evidence,FALSE,1,0,0,LOW,TRUE,provenance-preserving move; no blocking incoming reference; 1 incoming ref(s) from archivable/deferred docs move-together/deferred
