path,type,domain,added_date,last_commit_date,lines,status_candidate,runtime_relevance,notes
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/33a_accessibility_closure_final_smoke_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/34_accessibility_closure_final_fastgates.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,417,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/35_accessibility_closure_final_full_suite_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,4423,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/36_accessibility_closure_full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,98,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/37_accessibility_closure_final_report.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,247,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/38_full_campaign_attempt1_blocked/campaign_output_and_crash.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,50,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/38_full_campaign_attempt1_blocked/root_cause.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,139,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/fastgates.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/final_report.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,122,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,95,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/full_suite_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,4435,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/mutation_budget_proof.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,128,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_process1_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_process2_output.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/pilot_summary.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,114,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/root_cause_extension.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,92,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/tdd_green.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,356,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/39_rate_limit_sharding_repair/tdd_red.txt,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,466,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_reproduction.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,42,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_tdd_green.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,209,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/cart_tdd_red.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,242,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/closure_pilot_summary.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,106,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/closure_process1_output.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/closure_process2_output.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/code_review.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,62,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/final_report.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,134,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,87,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/full_suite_output.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,4466,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/home_expectation_tdd_green.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,220,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/home_expectation_tdd_red.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,303,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/40_pilot_findings_closure/source_inventory_and_reclassification.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,124,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/browser_process1_output.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/browser_process2_output.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,14,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/code_review.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,67,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/final_report.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,197,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/focused_tests.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,50,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,107,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/full_suite_output_attempt1_6074424b.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,4519,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/full_suite_output_final_c31e07ed.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,4483,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/rendered_pair_review.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,94,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/source_diff.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,382,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/starting_state.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,72,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/tdd_green.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,21,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/tdd_red.txt,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,125,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/41_visual_distinctness_repair/version_history_proof.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,30,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/implementation/42_final_repaired_source_recertification/final_visual_distinctness_matrix.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,118,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/visual_distinctness_matrix.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,118,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/w4c_harness_inventory.md,qa_evidence,storefront_presentation,2026-09-17,2026-09-17,970,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w4_certification/w4c_merge_checkpoint.md,qa_evidence,storefront_presentation,2026-09-18,2026-09-18,54,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/browser_qa.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,58,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/browser_qa_raw_output.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,25,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/code_review.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,95,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/concurrency_contract.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,100,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/final_report.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,212,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/focused_tests.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,168,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,172,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/round2_tdd_green.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,284,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/round2_tdd_red.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,574,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/route_classification.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,85,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/source_diff.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,41,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/starting_state.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,8,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/tdd_green.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,9,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/tdd_red.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,487,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/w5a_merge_checkpoint.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,102,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/authority_chain.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,79,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa_console_repair.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,26,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa_console.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,19,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,280,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/code_review.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,42,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/final_report.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,266,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/focused_tests.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,180,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,67,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/implementation_plan_summary.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,72,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/sibling_isolation.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,42,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/source_diff.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,62,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/starting_state.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,15,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/tdd_green.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,229,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/tdd_red.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,379,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/w5b_merge_checkpoint.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,160,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/accessibility_review.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,154,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa_console_repair.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,30,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa_console.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,27,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,240,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/code_review.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,99,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/final_report.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,294,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/focused_tests_repair.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,616,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/focused_tests.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,540,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/full_suite_identity_comparison.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,136,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/implementation_plan_summary.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,91,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/non_mutation_proof.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,147,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/preview_authority_chain.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,138,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/source_diff.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,140,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/starting_state.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,19,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/tdd_green.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,236,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/tdd_red.txt,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,313,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/w5c_merge_checkpoint.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,132,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/authority_map.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,135,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/current_state_inventory.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,160,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/gap_matrix.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,76,QA_EVIDENCE,reference,
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/merchant_journeys.md,qa_evidence,storefront_presentation,2026-09-19,2026-09-19,113,QA_EVIDENCE,reference,
docs/README.md,readme,cross_cutting,2026-07-28,2026-07-28,15,SUPPORTING,medium,
docs/reference-kits/rastisi-11-families-v3/ACCEPTANCE_GATES_FA.md,reference_kit,cross_cutting,2026-08-10,2026-08-10,56,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/contracts/badge-matrix.yaml,reference_kit,cross_cutting,2026-08-10,2026-08-10,41,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/contracts/dynamic-data-mapping.yaml,reference_kit,cross_cutting,2026-08-10,2026-08-10,55,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/contracts/icon-manifest.yaml,reference_kit,cross_cutting,2026-08-10,2026-08-10,89,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/contracts/interactions.yaml,reference_kit,cross_cutting,2026-08-10,2026-08-10,77,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/contracts/section-blueprints.yaml,reference_kit,cross_cutting,2026-08-10,2026-08-10,204,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/decision-lock.yaml,reference_kit,cross_cutting,2026-08-10,2026-08-10,69,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/KIRO_MASTER_PROMPT_FA.md,reference_kit,cross_cutting,2026-08-10,2026-08-10,89,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/README_FA.md,reference_kit,cross_cutting,2026-08-10,2026-08-10,53,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/RESPONSIVE_CONTRACT_FA.md,reference_kit,cross_cutting,2026-08-10,2026-08-10,56,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/screenshots/README_FA.md,reference_kit,cross_cutting,2026-08-10,2026-08-10,21,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/SOURCE_AUDIT_FA.md,reference_kit,cross_cutting,2026-08-10,2026-08-10,29,EVIDENCE_ONLY,reference,
docs/reference-kits/rastisi-11-families-v3/VALIDATION_REPORT_FA.md,reference_kit,cross_cutting,2026-08-10,2026-08-10,15,EVIDENCE_ONLY,reference,
docs/reference-kits/site-targets-5/Beraito/DESIGN_CONTRACT.md,reference_kit,storefront_presentation,2026-08-29,2026-08-29,96,EVIDENCE_ONLY,reference,
docs/reference-kits/site-targets-5/laleRokh/DESIGN_CONTRACT.md,reference_kit,storefront_presentation,2026-08-29,2026-08-29,117,EVIDENCE_ONLY,reference,
docs/reference-kits/site-targets-5/README_FA.md,reference_kit,cross_cutting,2026-08-26,2026-08-26,18,EVIDENCE_ONLY,reference,
docs/reference-kits/site-targets-5/saremi/DESIGN_CONTRACT.md,reference_kit,storefront_presentation,2026-08-29,2026-08-29,46,EVIDENCE_ONLY,reference,
docs/reference-kits/site-targets-5/shokolati/DESIGN_CONTRACT.md,reference_kit,storefront_presentation,2026-08-29,2026-08-29,144,EVIDENCE_ONLY,reference,
docs/references/beraito-exact-frontend-v5/README.md,reference_kit,cross_cutting,2026-08-14,2026-08-14,23,EVIDENCE_ONLY,reference,
docs/references/beraito-exact-frontend-v5/README.txt,reference_kit,cross_cutting,2026-08-14,2026-08-14,17,EVIDENCE_ONLY,reference,
docs/references/beraito-exact-frontend-v5/SOURCE_MAP.md,reference_kit,cross_cutting,2026-08-14,2026-08-14,30,EVIDENCE_ONLY,reference,
docs/reports/PRELAUNCH_PHASE1_ENAMAD_BASELINE.md,report,stores_integrations,2026-08-18,2026-08-18,194,HISTORICAL,reference,
docs/reports/PRELAUNCH_PHASE2_SUBSCRIPTIONS_TRIALS.md,report,saas_billing_subscriptions,2026-08-18,2026-08-18,283,HISTORICAL,reference,
docs/reports/PRELAUNCH_PHASE3_ZIBAL_PLATFORM_BILLING.md,report,saas_billing_subscriptions,2026-08-18,2026-08-18,340,HISTORICAL,reference,
docs/reports/PRELAUNCH_PHASE4_ZIBAL_MERCHANT_PAYMENTS.md,report,orders_payments,2026-08-18,2026-08-18,154,HISTORICAL,reference,
docs/reports/PRELAUNCH_PHASE5_ENAMAD_COMPLETION.md,report,stores_integrations,2026-08-18,2026-08-18,258,HISTORICAL,reference,
docs/reports/PRELAUNCH_PHASES_1_5_FINAL_AUDIT.md,report,cross_cutting,2026-08-18,2026-08-18,322,HISTORICAL,reference,
docs/reports/PRODUCT_ENTRY_FINAL_FUNCTIONAL_REPAIR_AUDIT.md,report,dashboard_merchant_admin,2026-08-05,2026-08-05,228,HISTORICAL,reference,
docs/reports/PRODUCT_ENTRY_FINAL_IMPLEMENTATION_PLAN.md,plan,dashboard_merchant_admin,2026-08-05,2026-08-05,412,PLAN_ONLY,reference,
docs/reports/PRODUCT_ENTRY_FINAL_PROTOTYPE_GAP_ANALYSIS.md,report,dashboard_merchant_admin,2026-08-05,2026-08-05,413,HISTORICAL,reference,
docs/reports/PRODUCT_ENTRY_FULL_PAGE_ROOT_CAUSE.md,report,dashboard_merchant_admin,2026-08-05,2026-08-05,266,HISTORICAL,reference,
docs/reports/REFERENCE_STOREFRONT_EDITABLE_TARGET.md,report,storefront_presentation,2026-08-17,2026-08-17,28,HISTORICAL,reference,
docs/reports/SIX_FAMILIES_CONTROL_MATRIX.md,report,cross_cutting,2026-08-10,2026-08-10,169,HISTORICAL,reference,
docs/reports/SIX_FAMILIES_VARIANT_WIRING_TRACE.md,report,cross_cutting,2026-08-10,2026-08-10,89,HISTORICAL,reference,
docs/reports/STOREFRONT_BUILDER_V2_PHASE1_AUDIT.md,report,storefront_presentation,2026-08-17,2026-08-17,96,HISTORICAL,reference,
docs/reports/STOREFRONT_TEMPLATE_AND_BUILDER_ARCHITECTURE_PLAN.md,plan,storefront_presentation,2026-08-06,2026-08-06,349,PLAN_ONLY,reference,
docs/reports/STOREFRONT_TEMPLATE_AND_BUILDER_AUDIT.md,report,storefront_presentation,2026-08-06,2026-08-06,273,HISTORICAL,reference,
docs/reports/STOREFRONT_TEMPLATE_AND_BUILDER_IMPLEMENTATION_ROADMAP.md,plan,storefront_presentation,2026-08-06,2026-08-06,187,PLAN_ONLY,reference,
docs/reports/STOREFRONT_VISUAL_BUILDER_AUDIT.md,report,storefront_presentation,2026-08-03,2026-08-03,531,HISTORICAL,reference,
docs/specs/RASTISI_STOREFRONT_BUILDER_FINAL_SPEC_V1_EN.md,spec,storefront_presentation,2026-08-14,2026-08-14,1638,DESIGN_INTENT,medium,
docs/storefront_templates/dark_digital_v2_DESIGN_CONTRACT.md,design_contract,storefront_presentation,2026-08-29,2026-08-29,30,DESIGN_INTENT,medium,
docs/superpowers/plans/2026-08-30-admin-v22-live-builder.md,plan,storefront_presentation,2026-08-30,2026-08-30,137,PLAN_ONLY,reference,
docs/superpowers/plans/2026-08-30-admin-v2-phase2-prototype-alignment.md,plan,dashboard_merchant_admin,2026-08-30,2026-08-30,42,PLAN_ONLY,reference,
docs/superpowers/plans/2026-08-30-claude-storefront-phase1-repair.md,plan,storefront_presentation,2026-08-30,2026-08-30,124,PLAN_ONLY,reference,
docs/superpowers/plans/2026-08-30-claude-storefront-phase1-repair-prompt.md,plan,storefront_presentation,2026-08-30,2026-08-30,167,PLAN_ONLY,reference,
docs/superpowers/plans/2026-08-31-storefront-builder-r4-phase0-phase1.md,plan,storefront_presentation,2026-08-31,2026-08-31,1388,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-01-storefront-design-engine-50-templates-implementation.md,plan,storefront_presentation,2026-09-01,2026-09-01,512,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-02-storefront-design-engine-a8-50-template-dna.md,plan,storefront_presentation,2026-09-02,2026-09-03,386,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-03-storefront-unified-implementation-roadmap.md,plan,storefront_presentation,2026-09-03,2026-09-03,303,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-03-template-switch-preservation-implementation-plan.md,plan,storefront_presentation,2026-09-03,2026-09-03,447,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-04-golden-reference-storefront-g1-plan.md,plan,storefront_presentation,2026-09-04,2026-09-04,160,PLAN_ONLY,reference,
